0.44 -1.43905 0.00319061 0.683915 0.00622554 0.0208891 0.000445557 0.0376181 0.00240919 1.1813 
0.4425 -1.45515 0.00350093 0.69861 0.00647734 0.0204949 0.000441815 0.0354084 0.00242488 1.16554 
0.445 -1.47151 0.00356272 0.714115 0.00626922 0.020234 0.000511702 0.0325753 0.00242877 1.14944 
0.4475 -1.49634 0.00312031 0.743351 0.00515271 0.0187697 0.000392997 0.0251024 0.00197741 1.11147 
0.45 -1.51459 0.0027801 0.761236 0.00445672 0.0177638 0.000393351 0.0209471 0.00166595 1.09299 
0.4525 -1.53208 0.00260455 0.77626 0.00405188 0.0169306 0.000429832 0.0181842 0.00187317 1.07964 
0.455 -1.54878 0.00233082 0.788457 0.00363341 0.0161982 0.000354673 0.0169478 0.00165914 1.07141 
0.4575 -1.5669 0.0023471 0.804813 0.00384807 0.015351 0.000456748 0.0144036 0.00181272 1.0572 
0.46 -1.58007 0.00190166 0.814206 0.00270916 0.0146984 0.000342198 0.0124513 0.00124086 1.0514 
0.4625 -1.59522 0.0018272 0.826411 0.00267303 0.0138411 0.000329742 0.0102152 0.00143967 1.04243 
0.465 -1.60747 0.00183547 0.834267 0.00213397 0.0133358 0.000253892 0.00865281 0.000733919 1.03823 
0.4675 -1.62059 0.00182976 0.843033 0.00212358 0.012617 0.000267891 0.00761745 0.000683895 1.03339 
0.47 -1.63242 0.00154412 0.850496 0.0017078 0.0121852 0.000234593 0.00674424 0.000519163 1.02973 
0.4725 -1.64482 0.00151562 0.858369 0.00157001 0.0116215 0.000215523 0.00586792 0.000383017 1.02604 
0.475 -1.65535 0.00144407 0.86397 0.00163387 0.0111403 0.000215527 0.00563892 0.000479245 1.02432 
0.4775 -1.66619 0.00138733 0.870412 0.00149175 0.0106817 0.00021448 0.00502894 0.000421361 1.02158 
0.48 -1.67705 0.00135254 0.876943 0.00133379 0.0101132 0.000217209 0.0043028 0.000382161 1.01855 
0.4825 -1.68725 0.0011643 0.882766 0.00103454 0.00951562 0.000145578 0.00355491 0.000216638 1.01579 
0.485 -1.69649 0.00121345 0.887142 0.00128114 0.00923646 0.000199615 0.0036539 0.000453895 1.01521 
0.4875 -1.70547 0.00120484 0.891293 0.00136973 0.00898869 0.000213855 0.00366398 0.000562909 1.01471 
0.49 -1.71452 0.00112837 0.89644 0.00102311 0.00847972 0.000172076 0.00286785 0.000255057 1.01238 
0.4925 -1.72337 0.00099433 0.901147 0.000782813 0.00808786 0.000135283 0.00240313 0.000155034 1.01064 
0.495 -1.7313 0.000919842 0.90503 0.000702986 0.00776375 0.000122276 0.00215436 0.000126659 1.00958 
0.4975 -1.73946 0.000849741 0.909151 0.00056132 0.00737182 9.71088e-05 0.00186079 7.62426e-05 1.00835 
0.5 -1.74617 0.000877047 0.911625 0.000669589 0.00723772 0.000111495 0.00197318 0.000171597 1.00849 
0.5025 -1.75337 0.00081831 0.9151 0.000532088 0.00694705 0.000102529 0.00168816 8.40441e-05 1.00749 
0.505 -1.76024 0.000805276 0.918033 0.000518394 0.00675115 0.000101713 0.0016066 7.85742e-05 1.00709 
0.5075 -1.76668 0.000826074 0.920672 0.000606771 0.00654386 0.000111508 0.00157564 0.000126628 1.00682 
0.51 -1.77272 0.000830711 0.923019 0.000610897 0.0063518 0.000105319 0.00154492 0.000116271 1.00663 
