0.4075 -1.14858 0.000657181 0.124345 0.00298462 0.00160062 2.31218e-05 0.00820302 0.000357206 2.73862 
0.41 -1.16213 0.000681786 0.131125 0.00369428 0.00168789 2.49513e-05 0.00944136 0.000500754 2.81638 
0.4125 -1.17712 0.000895239 0.142553 0.00461062 0.0017506 3.40507e-05 0.011926 0.000784637 3.04544 
0.415 -1.19224 0.000799715 0.153521 0.00478616 0.00172053 2.56065e-05 0.0127101 0.000732675 2.77349 
0.4175 -1.21036 0.000846108 0.17677 0.00579193 0.00182718 3.3014e-05 0.0155943 0.000875996 2.49974 
0.42 -1.22907 0.00118859 0.207145 0.00738894 0.00198414 5.00675e-05 0.0194664 0.00111018 2.33057 
0.4225 -1.24533 0.00127714 0.216545 0.00805106 0.00207177 5.06039e-05 0.0207074 0.00109788 2.2924 
0.425 -1.2641 0.00158302 0.256409 0.00958125 0.00230236 7.49429e-05 0.0270177 0.00146993 2.14149 
0.4275 -1.28538 0.00179238 0.289958 0.0110465 0.00243464 7.40448e-05 0.0315839 0.00153533 1.9966 
0.43 -1.30841 0.00197857 0.341573 0.0113527 0.00259146 8.61167e-05 0.0332847 0.0015884 1.74362 
0.4325 -1.33786 0.00216055 0.424418 0.0121699 0.00277024 6.73979e-05 0.0347974 0.00210232 1.46197 
0.435 -1.36192 0.00257892 0.468463 0.0132469 0.00317548 9.56125e-05 0.0379846 0.00275634 1.41185 
0.4375 -1.38533 0.002493 0.501654 0.0130912 0.00315795 8.90247e-05 0.0370361 0.00310738 1.34498 
0.44 -1.41947 0.00237058 0.601508 0.0110314 0.00301441 0.000112064 0.0259611 0.00421275 1.16385 
0.4425 -1.44317 0.00211571 0.646383 0.00838756 0.0028796 0.00012379 0.0173313 0.00329795 1.10913 
0.445 -1.4676 0.00219438 0.678873 0.00869944 0.00273549 0.000122317 0.0167199 0.00329637 1.0908 
0.4475 -1.48704 0.00242739 0.693885 0.0113065 0.00288502 0.000203301 0.0242543 0.00631895 1.09786 
0.45 -1.51125 0.00144574 0.74606 0.00430815 0.00218505 7.18247e-05 0.00588364 0.00127984 1.03291 
0.4525 -1.5337 0.00109158 0.775273 0.0025339 0.00194606 4.53287e-05 0.00296655 0.000460869 1.01751 
0.455 -1.54851 0.00122729 0.783674 0.00337025 0.00193786 7.02392e-05 0.00374746 0.00109116 1.01969 
0.4575 -1.56693 0.000782856 0.803836 0.00136407 0.00169552 3.00066e-05 0.00172592 0.000101428 1.01008 
0.46 -1.58073 0.000833245 0.814537 0.0013995 0.00164443 3.24943e-05 0.00159084 0.000123092 1.00897 
0.4625 -1.5962 0.000698113 0.827215 0.00102084 0.00153693 2.46546e-05 0.00118673 7.4624e-05 1.00659 
0.465 -1.60985 0.000655352 0.836259 0.000876922 0.00145133 2.31882e-05 0.00100432 5.58814e-05 1.00551 
0.4675 -1.62223 0.000593562 0.843756 0.000900383 0.00138831 2.0377e-05 0.000951954 6.71388e-05 1.00512 
0.47 -1.6337 0.000558419 0.851655 0.000684884 0.0013249 2.4134e-05 0.000765513 3.98397e-05 1.0041 
0.4725 -1.6456 0.000543865 0.858848 0.000603575 0.0012736 1.87945e-05 0.000670909 3.02761e-05 1.00354 
0.475 -1.6578 0.000443264 0.866415 0.000494065 0.00120531 1.62288e-05 0.000564436 2.93131e-05 1.00293 
0.4775 -1.66723 0.00043956 0.871738 0.00046552 0.00114253 1.58187e-05 0.000499978 1.90654e-05 1.00258 
0.48 -1.67791 0.000395702 0.877905 0.00039917 0.00109388 1.23494e-05 0.000441715 1.82562e-05 1.00225 
0.4825 -1.68738 0.000387413 0.882791 0.000342285 0.00105845 1.35601e-05 0.000399866 1.2573e-05 1.00202 
0.485 -1.69635 0.000440616 0.88713 0.000449431 0.0010279 1.50465e-05 0.000400899 2.59241e-05 1.00199 
0.4875 -1.70565 0.000388094 0.892301 0.00036167 0.000966732 1.18402e-05 0.000334319 2.03881e-05 1.00165 
0.49 -1.71431 0.000339151 0.896781 0.000254634 0.000926426 1.04057e-05 0.000291401 7.79095e-06 1.00143 
0.4925 -1.72243 0.000321384 0.900392 0.000256341 0.000889245 9.77848e-06 0.000277703 7.02343e-06 1.00135 
0.495 -1.73046 0.000330237 0.904255 0.00025696 0.000864343 8.58661e-06 0.000251407 8.21761e-06 1.00121 
0.4975 -1.73825 0.000299123 0.907953 0.000215622 0.000839875 9.61802e-06 0.000228847 6.45871e-06 1.0011 
0.5 -1.7458 0.000269597 0.911286 0.000262895 0.000792658 9.93561e-06 0.000228957 1.43621e-05 1.00108 
0.5025 -1.75278 0.000279682 0.914653 0.000186803 0.000759539 7.88117e-06 0.000192499 4.11018e-06 1.00091 
0.505 -1.75979 0.000232162 0.917727 0.000163743 0.000746629 9.02795e-06 0.000180535 4.78882e-06 1.00085 
0.5075 -1.76597 0.000232512 0.92033 0.000158978 0.000724351 7.73399e-06 0.00017242 4.57789e-06 1.00081 
0.51 -1.77245 0.000258962 0.923172 0.000151659 0.000696728 7.66597e-06 0.000157821 3.14446e-06 1.00074 
