0.4575 -1.56806 0.000949015 0.806187 0.00174133 0.00242947 4.47207e-05 0.00239833 0.000267983 1.0134 
0.46 -1.58003 0.00108244 0.811935 0.00235443 0.00243125 7.27957e-05 0.00302713 0.000570737 1.01536 
0.4625 -1.59636 0.000724807 0.827368 0.00101355 0.00216896 3.03503e-05 0.00151682 7.74664e-05 1.00845 
0.465 -1.60933 0.000732134 0.835971 0.000897875 0.00209017 3.44495e-05 0.00139878 6.86896e-05 1.00763 
0.4675 -1.6219 0.000752081 0.844051 0.00101858 0.0020204 3.14621e-05 0.00129979 0.000127219 1.00688 
0.47 -1.63336 0.000678422 0.850843 0.000836411 0.00191284 3.03219e-05 0.00118673 8.20302e-05 1.00622 
0.4725 -1.64677 0.000555473 0.860603 0.000555949 0.0017684 2.18023e-05 0.000850268 3.31438e-05 1.00445 
0.475 -1.65667 0.000578017 0.865147 0.000660796 0.00176454 2.68041e-05 0.000885643 4.20597e-05 1.00455 
0.4775 -1.66764 0.000516772 0.871571 0.000489763 0.00166576 1.88548e-05 0.000729519 2.27797e-05 1.00373 
0.48 -1.67719 0.000479111 0.877422 0.000417545 0.00156478 2.34226e-05 0.000626239 1.86811e-05 1.00317 
0.4825 -1.68821 0.000517673 0.883291 0.000479209 0.00152127 1.87296e-05 0.000588241 2.24421e-05 1.00294 
0.485 -1.69627 0.000425279 0.887541 0.000362882 0.00145292 1.68085e-05 0.000512479 1.74671e-05 1.00255 
0.4875 -1.70508 0.000406351 0.891864 0.000347153 0.00141204 1.86919e-05 0.000486042 1.94706e-05 1.00239 
0.49 -1.71413 0.00040529 0.896386 0.000339393 0.00132386 1.51107e-05 0.000432177 1.49875e-05 1.00211 
0.4925 -1.72172 0.000407053 0.899917 0.000311907 0.00132699 1.72158e-05 0.000419159 1.93966e-05 1.00202 
0.495 -1.73043 0.000399309 0.904264 0.000307413 0.00122848 1.55373e-05 0.000365912 1.49976e-05 1.00175 
0.4975 -1.73821 0.000373659 0.907575 0.000379493 0.0012066 1.45678e-05 0.000376959 2.70178e-05 1.00178 
0.5 -1.74573 0.000359158 0.911316 0.000243631 0.00116229 1.31587e-05 0.000303364 6.74002e-06 1.00144 
0.5025 -1.75285 0.000296055 0.914638 0.000189502 0.00110762 1.198e-05 0.000276758 5.22865e-06 1.00131 
0.505 -1.75969 0.000299382 0.917589 0.000194855 0.00107419 1.08724e-05 0.000261292 5.62528e-06 1.00123 
0.5075 -1.76627 0.000302765 0.920552 0.000188679 0.00103281 1.13459e-05 0.000241243 5.57083e-06 1.00112 
0.51 -1.77273 0.000278034 0.923366 0.000163211 0.00100499 1.13727e-05 0.000221754 4.28608e-06 1.00103 
